ID,MONTHS_BALANCE,STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5149837,0.0,0,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-12387,-1325,Medicine staff,2
5149846,0.0,0,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,-16250,-747,Managers,3
5149847,0.0,0,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,-16250,-747,Managers,3
5149854,0.0,0,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9177,-229,Laborers,1
5149855,0.0,0,M,Y,N,0,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-9525,-1843,Laborers,1
5149856,0.0,0,M,Y,N,0,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-9525,-1843,Laborers,1
5149857,0.0,0,M,Y,N,0,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-9525,-1843,Laborers,1
5149858,0.0,C,F,Y,Y,2,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14280,-533,Sales staff,4
5149859,0.0,0,F,N,Y,2,90000.0,State servant,Secondary / secondary special,Married,With parents,-12989,-6195,Drivers,4
5149861,0.0,0,F,N,Y,2,90000.0,State servant,Secondary / secondary special,Married,With parents,-12989,-6195,Drivers,4
5149862,0.0,0,F,N,Y,2,90000.0,State servant,Secondary / secondary special,Married,With parents,-12989,-6195,Drivers,4
5149864,0.0,C,F,N,Y,2,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-13716,-1325,Laborers,3
5149866,0.0,X,F,N,Y,2,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-13716,-1325,Laborers,3
5149871,0.0,C,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-18720,-1994,Sales staff,2
5149872,0.0,0,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-18720,-1994,Sales staff,2
5149874,0.0,C,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-9540,-959,Laborers,3
5149876,0.0,C,F,Y,Y,1,391500.0,Commercial associate,Higher education,Married,House / apartment,-17423,-472,Managers,3
5149877,0.0,X,F,Y,Y,1,391500.0,Commercial associate,Higher education,Married,House / apartment,-17423,-472,Managers,3
5149878,0.0,C,F,Y,Y,1,391500.0,Commercial associate,Higher education,Married,House / apartment,-17423,-472,Managers,3
5149880,0.0,C,F,Y,Y,1,391500.0,Commercial associate,Higher education,Married,House / apartment,-17423,-472,Managers,3
5149882,0.0,C,F,Y,Y,1,391500.0,Commercial associate,Higher education,Married,House / apartment,-17423,-472,Managers,3
5149883,0.0,0,F,Y,Y,1,391500.0,Commercial associate,Higher education,Married,House / apartment,-17423,-472,Managers,3
5149890,0.0,0,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15941,-5830,Managers,2
5149895,0.0,C,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15941,-5830,Managers,2
5149898,0.0,1,M,N,N,0,265500.0,State servant,Higher education,Single / not married,With parents,-10361,-472,Core staff,1
5149899,0.0,C,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-17871,-959,Core staff,2
5149902,0.0,C,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-17871,-959,Core staff,2
5149909,0.0,0,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15662,-2694,Sales staff,2
5149910,0.0,C,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15662,-2694,Sales staff,2
5149911,0.0,0,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15662,-2694,Sales staff,2
5149915,0.0,C,F,N,Y,1,252000.0,State servant,Higher education,Single / not married,House / apartment,-15978,-2389,Core staff,2
5149916,0.0,C,F,N,Y,1,252000.0,State servant,Higher education,Single / not married,House / apartment,-15978,-2389,Core staff,2
5149918,0.0,0,F,N,Y,1,252000.0,State servant,Higher education,Single / not married,House / apartment,-15978,-2389,Core staff,2
5149919,0.0,0,F,N,Y,1,252000.0,State servant,Higher education,Single / not married,House / apartment,-15978,-2389,Core staff,2
5149920,0.0,C,F,N,Y,1,252000.0,State servant,Higher education,Single / not married,House / apartment,-15978,-2389,Core staff,2
5149921,0.0,C,F,N,Y,1,252000.0,State servant,Higher education,Single / not married,House / apartment,-15978,-2389,Core staff,2
5149925,0.0,C,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149926,0.0,C,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149927,0.0,C,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149931,0.0,X,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149932,0.0,C,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149933,0.0,0,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149934,0.0,X,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149936,0.0,C,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149937,0.0,0,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149938,0.0,C,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149939,0.0,C,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149940,0.0,C,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149941,0.0,C,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,Laborers,2
5149947,0.0,X,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-22228,-686,High skill tech staff,2
5149950,0.0,0,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-22228,-686,High skill tech staff,2
5149955,0.0,C,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,Sales staff,1
5149956,0.0,C,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,Sales staff,1
5149961,0.0,C,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,Sales staff,1
5149962,0.0,X,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,Sales staff,1
5149963,0.0,C,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,Sales staff,1
5149964,0.0,C,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,Sales staff,1
5149967,0.0,C,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,Sales staff,1
5149968,0.0,0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,Sales staff,1
5149969,0.0,X,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,Sales staff,1
5149972,0.0,0,F,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-21670,-747,Laborers,2
5149976,0.0,0,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-12732,-4520,Core staff,3
5149979,0.0,X,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-12732,-4520,Core staff,3
5149980,0.0,0,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-12732,-4520,Core staff,3
5149982,0.0,0,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-12732,-4520,Core staff,3
5149983,0.0,C,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-12732,-4520,Core staff,3
5149984,0.0,C,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-12732,-4520,Core staff,3
5149985,0.0,C,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-12732,-4520,Core staff,3
5149993,0.0,0,M,Y,Y,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,-11423,-441,Drivers,2
5149994,0.0,0,M,Y,Y,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,-11423,-441,Drivers,2
5149995,0.0,C,M,Y,Y,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,-11423,-441,Drivers,2
5149996,0.0,C,M,Y,Y,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,-11423,-441,Drivers,2
5150000,0.0,0,M,Y,Y,1,225000.0,Working,Higher education,Separated,Municipal apartment,-17205,-2055,Security staff,2
5150002,0.0,X,M,Y,Y,1,225000.0,Working,Higher education,Separated,Municipal apartment,-17205,-2055,Security staff,2
5150003,0.0,0,M,Y,Y,1,225000.0,Working,Higher education,Separated,Municipal apartment,-17205,-2055,Security staff,2
5150004,0.0,0,M,Y,Y,1,225000.0,Working,Higher education,Separated,Municipal apartment,-17205,-2055,Security staff,2
5150005,0.0,C,M,Y,Y,1,225000.0,Working,Higher education,Separated,Municipal apartment,-17205,-2055,Security staff,2
5150006,0.0,C,M,Y,Y,1,225000.0,Working,Higher education,Separated,Municipal apartment,-17205,-2055,Security staff,2
5150032,0.0,0,F,Y,Y,3,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9749,-1356,Cleaning staff,5
5150033,0.0,0,F,Y,Y,3,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9749,-1356,Cleaning staff,5
5150036,0.0,C,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-12784,-1537,Drivers,1
5150037,0.0,C,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-12784,-1537,Drivers,1
5150038,0.0,C,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-12784,-1537,Drivers,1
5150039,0.0,C,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-12784,-1537,Drivers,1
5150042,0.0,C,F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,Medicine staff,1
5150044,0.0,C,F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,Medicine staff,1
5150045,0.0,C,F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,Medicine staff,1
5150046,0.0,C,F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,Medicine staff,1
5150050,0.0,0,F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,Sales staff,2
5150051,0.0,0,F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,Sales staff,2
5150052,0.0,0,F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,Sales staff,2
5150053,0.0,C,F,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-8862,-716,Laborers,1
5150056,0.0,0,F,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-8862,-716,Laborers,1
5150058,0.0,C,F,N,Y,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,-17115,-229,Core staff,2
5150059,0.0,X,F,N,Y,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,-17115,-229,Core staff,2
5150061,0.0,C,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10530,-2328,Laborers,1
5150062,0.0,C,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10530,-2328,Laborers,1
5150063,0.0,C,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10530,-2328,Laborers,1
5150067,0.0,0,F,N,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-11290,-625,Core staff,4
5150068,0.0,0,F,N,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-11290,-625,Core staff,4
5150070,0.0,C,F,N,Y,2,112500.0,State servant,Higher education,Married,House / apartment,-11648,-3243,Core staff,4
5150071,0.0,C,F,N,Y,2,112500.0,State servant,Higher education,Married,House / apartment,-11648,-3243,Core staff,4
5150072,0.0,X,M,Y,N,0,67500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9047,-716,Security staff,1
5150074,0.0,0,M,Y,Y,0,279000.0,Working,Secondary / secondary special,Separated,House / apartment,-18341,-686,Drivers,1
5150075,0.0,C,M,Y,Y,0,279000.0,Working,Secondary / secondary special,Separated,House / apartment,-18341,-686,Drivers,1
5150077,0.0,C,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,Rented apartment,-10821,-2847,Managers,3
5150078,0.0,C,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,Rented apartment,-10821,-2847,Managers,3
5150081,0.0,C,F,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-12661,-2055,Managers,2
5150115,0.0,C,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17715,-6884,Medicine staff,3
5150116,0.0,0,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17715,-6884,Medicine staff,3
5150117,0.0,X,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17715,-6884,Medicine staff,3
5150121,0.0,C,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-15579,-278,Accountants,2
5150122,0.0,0,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17674,-4541,Laborers,1
5150143,0.0,0,F,N,N,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16445,-340,Sales staff,1
5150147,0.0,C,F,N,Y,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12121,-3718,Core staff,3
5150149,0.0,X,F,N,Y,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12121,-3718,Core staff,3
5150210,0.0,C,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15342,-5788,Low-skill Laborers,2
5150211,0.0,C,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15342,-5788,Low-skill Laborers,2
5150212,0.0,C,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15342,-5788,Low-skill Laborers,2
5150218,0.0,C,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-10136,-2441,Laborers,2
5150222,0.0,C,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-10136,-2441,Laborers,2
5150237,0.0,0,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19084,-128,Laborers,2
5150238,0.0,0,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19084,-128,Laborers,2
5150239,0.0,C,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19084,-128,Laborers,2
5150242,0.0,X,M,N,N,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-9993,-189,Drivers,1
5150251,0.0,C,M,N,Y,2,99000.0,Working,Incomplete higher,Married,House / apartment,-11454,-2196,Laborers,4
5150318,0.0,C,F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,Core staff,1
5150319,0.0,C,F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,Core staff,1
5150323,0.0,C,F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,Core staff,1
5150324,0.0,C,F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,Core staff,1
5150325,0.0,C,F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,Core staff,1
5150326,0.0,C,F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,Core staff,1
5150330,0.0,C,M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,Laborers,2
5150331,0.0,0,M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,Laborers,2
5150332,0.0,C,M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,Laborers,2
5150333,0.0,C,M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,Laborers,2
5150334,0.0,0,M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,Laborers,2
5150339,0.0,0,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11388,-1315,Core staff,2
5150342,0.0,C,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11388,-1315,Core staff,2
5150388,0.0,C,F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,Medicine staff,3
5150389,0.0,0,F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,Medicine staff,3
5150391,0.0,C,F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,Medicine staff,3
5150394,0.0,0,F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,Medicine staff,3
5150395,0.0,X,F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,Medicine staff,3
5150401,0.0,X,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14312,-4480,Laborers,4
5150403,0.0,X,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14312,-4480,Laborers,4
5150408,0.0,X,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14312,-4480,Laborers,4
5150409,0.0,X,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14312,-4480,Laborers,4
5150429,0.0,0,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9874,-1650,Medicine staff,1
5150451,0.0,0,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16302,-8894,Medicine staff,3
5150459,0.0,C,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,Core staff,3
5150460,0.0,X,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,Core staff,3
5150463,0.0,1,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,Core staff,3
5150464,0.0,C,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,Core staff,3
5150465,0.0,0,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,Core staff,3
5150466,0.0,0,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,Core staff,3
5150468,0.0,0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17713,-2441,Cooking staff,2
5009524,0.0,3,M,Y,N,1,112500.0,Working,Secondary / secondary special,Separated,Co-op apartment,-11998,-1135,Laborers,2
5010396,0.0,0,F,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,-14148,-1591,High skill tech staff,3
5010537,0.0,C,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,Laborers,4
5010538,0.0,C,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,Laborers,4
5010868,0.0,5,M,Y,Y,1,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18173,-678,Core staff,3
5010869,0.0,5,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18173,-678,Core staff,1
5010894,0.0,C,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-22720,-860,Low-skill Laborers,2
5021310,0.0,C,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16896,-248,Laborers,2
5021314,0.0,C,M,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16896,-248,Laborers,2
5021376,0.0,C,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-22100,-578,Managers,2
5022044,0.0,C,F,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11714,-1740,Core staff,2
5022313,0.0,C,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12595,-4900,High skill tech staff,4
5022426,0.0,C,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16569,-517,Laborers,2
5022427,0.0,C,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16569,-517,Laborers,2
5022428,0.0,C,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16569,-517,Laborers,2
5022697,0.0,C,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14064,-5326,Drivers,1
5023538,0.0,C,F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-13920,-904,Core staff,1
5023641,0.0,C,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14776,-2212,Drivers,1
5023642,0.0,0,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14776,-2212,Drivers,4
5023738,0.0,X,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18975,-751,Core staff,2
5023781,0.0,X,M,N,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17800,-1086,Accountants,2
5023831,0.0,X,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12135,-925,Sales staff,4
5023963,0.0,X,M,N,Y,3,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12681,-1677,Core staff,5
5024063,0.0,C,M,N,N,3,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10980,-2893,Core staff,5
5024069,0.0,C,M,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-9786,-2559,Laborers,2
5024071,0.0,C,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-15976,-854,Laborers,2
5024284,0.0,C,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15509,-1189,Drivers,2
5024451,0.0,C,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12604,-2620,Managers,2
5024939,0.0,C,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12451,-1646,Sales staff,2
5025127,0.0,5,M,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-11111,-3350,High skill tech staff,2
5028478,0.0,C,M,N,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-8689,-1238,Laborers,2
5028580,0.0,5,M,N,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,-19996,-691,Managers,2
5029028,0.0,5,F,N,Y,0,90000.0,Working,Lower secondary,Single / not married,Rented apartment,-12026,-4770,Cleaning staff,2
5029565,0.0,C,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13354,-2727,Laborers,1
5029718,0.0,C,M,Y,Y,1,265500.0,Working,Higher education,Married,With parents,-10998,-2514,Accountants,3
5029719,0.0,C,F,Y,Y,1,265500.0,Working,Higher education,Married,With parents,-10998,-2514,Accountants,3
5033453,0.0,5,F,N,N,0,135000.0,Working,Higher education,Single / not married,House / apartment,-10749,-2394,Laborers,1
5033749,0.0,0,F,N,Y,3,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11854,-2917,Medicine staff,5
5033836,0.0,C,F,N,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14866,-6265,Laborers,3
5034015,0.0,C,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16609,-186,Laborers,3
5035867,0.0,C,F,N,Y,0,99000.0,State servant,Secondary / secondary special,Married,House / apartment,-17584,-402,Core staff,2
5035868,0.0,C,F,N,Y,0,99000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-17584,-402,Core staff,2
5036469,0.0,C,M,Y,N,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20333,-1546,Drivers,2
5036590,0.0,5,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-21055,-808,Drivers,2
5036795,0.0,C,M,Y,Y,0,215100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19175,-1285,Laborers,2
5041073,0.0,0,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18179,-188,Laborers,2
5041175,0.0,C,F,N,Y,1,180000.0,Working,Incomplete higher,Married,Municipal apartment,-10754,-65,Core staff,3
5041493,0.0,C,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12821,-155,Laborers,2
5041496,0.0,C,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12821,-155,Laborers,2
5042268,0.0,C,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12964,-2347,Drivers,2
5042269,0.0,C,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12964,-2347,Drivers,2
5045457,0.0,C,M,Y,N,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14452,-4249,Drivers,1
5045495,0.0,0,F,N,N,1,72000.0,Working,Higher education,Married,House / apartment,-12522,-382,High skill tech staff,3
5045929,0.0,C,M,N,N,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15037,-2208,Laborers,1
5045935,0.0,C,M,N,N,0,247500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15037,-2208,Laborers,1
5046324,0.0,5,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15466,-2269,Low-skill Laborers,3
5046328,0.0,5,F,N,Y,1,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15466,-2269,Low-skill Laborers,3
5046565,0.0,C,M,N,N,1,337500.0,Commercial associate,Higher education,Married,House / apartment,-17593,-2370,Managers,3
5047662,0.0,X,F,N,Y,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18880,-4114,Accountants,3
5047666,0.0,0,F,N,Y,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18880,-4114,Accountants,3
5047783,0.0,0,F,Y,Y,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11879,-308,Sales staff,2
5048300,0.0,C,M,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11091,-1161,Laborers,3
5048301,0.0,C,M,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11091,-1161,Laborers,3
5048340,0.0,0,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-19657,-1710,Sales staff,2
5050603,0.0,X,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18327,-7288,Laborers,2
